Date,Close_TSLA,High_TSLA,Low_TSLA,Open_TSLA,Volume_TSLA,Daily_Return_TSLA,Rolling_Mean_30D_TSLA,Rolling_Std_30D_TSLA,Close_BND,High_BND,Low_BND,Open_BND,Volume_BND,Daily_Return_BND,Rolling_Mean_30D_BND,Rolling_Std_30D_BND,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY,Daily_Return_SPY,Rolling_Mean_30D_SPY,Rolling_Std_30D_SPY
2017-10-11,23.63999938964844,23.84000015258789,23.40999984741211,23.59266662597656,67512000,-0.0027841047196056623,23.724977747599286,0.8462762437334949,65.33431243896484,65.3502880584011,65.29438557620139,65.31035510272406,1249500,0.000490109943518835,65.452902730306,0.17539189619953616,225.21263122558597,225.21263122558597,224.59445166350312,224.7622326711869,47674300,0.0015710095502399213,220.54895528157556,2.72232582113967
2017-10-12,23.71199989318848,23.985332489013672,23.50933265686035,23.530000686645508,61305000,0.003045706658163727,23.73053328196208,0.8456030600710098,65.39022064208984,65.39820845250682,65.30237300624552,65.37425111417002,1723400,0.0008557249787732868,65.446848042806,0.17427537996627546,224.8770904541016,225.2479982708423,224.63864490215872,224.8947565811769,47065100,-0.0014898843357870062,220.8387608846029,2.704221287737464
2017-10-13,23.704666137695312,23.89933204650879,23.57866668701172,23.798667907714844,53107500,-0.0003092845616651241,23.729799906412765,0.8456160690288183,65.52597045898438,65.53395217422296,65.43013503990986,65.49402531929287,1772800,0.002075995700298261,65.44346262613932,0.1716105072979376,225.15081787109372,225.43342195673813,224.87705358519108,225.31861236253204,54800400,0.0012172312281317765,221.09433949788414,2.7382837909981737
2017-10-16,23.37333297729492,23.631999969482425,23.143999099731445,23.583999633789062,80632500,-0.01397755017833835,23.719133249918624,0.8481065124094346,65.4620590209961,65.50198586302106,65.41414437340197,65.48601634479316,1471500,-0.0009753604187867637,65.44155832926432,0.17105731389910434,225.4510803222656,225.64536726724648,225.03602745832097,225.3804427743679,38221700,0.001333605864775489,221.3496754964193,2.7765085524239157
2017-10-17,23.71666717529297,23.74799919128418,23.33799934387207,23.393999099731445,49399500,0.014689141609866674,23.732822163899744,0.8445149646900677,65.47007751464844,65.48604704036181,65.39819941665509,65.40618722596841,1381100,0.00012249070335190737,65.43088938395182,0.15805311310074693,225.6100006103516,225.65415917489412,225.1772682383173,225.3980475857283,31561000,0.0007048992085503247,221.6624476114909,2.707162263245859
2017-10-18,23.976667404174805,24.200000762939453,23.608667373657227,23.731332778930664,74086500,0.010962764159067495,23.76642220815023,0.833038007335696,65.36627960205078,65.37426741445942,65.31836491343024,65.3423222577405,1522900,-0.0015854252284096537,65.42048034667968,0.15131955852730183,225.8308258056641,226.0339390734334,225.63653886247437,225.9897804999258,40888300,0.000978791696800263,221.957975769043,2.660192994400667
2017-10-19,23.45400047302246,23.809999465942383,23.21333312988281,23.70400047302246,75927000,-0.021798981582458632,23.769088872273766,0.8318657173142731,65.39818572998047,65.49402114294386,65.36624059232601,65.41416134526371,1515800,0.0004881129555471819,65.40422744750977,0.12319119205541523,225.89260864257807,225.92794088706623,224.6209308223696,225.04482342910572,61903800,0.00027358017530842993,222.25644226074218,2.5786728145406053
2017-10-20,23.00666618347168,23.636667251586918,22.95599937438965,23.512666702270508,73956000,-0.019072835359806528,23.7728666305542,0.8279998584978311,65.23847961425781,65.28639428418369,65.19854666071075,65.27840647489161,1935600,-0.002442057282476595,65.38504079182943,0.09975072505498825,227.05833435058597,227.0848537489704,225.8749735742004,226.6962798811788,89176400,0.005160530550392561,222.60226186116537,2.5000175376068334
2017-10-23,22.468000411987305,23.32999992370605,22.416667938232425,23.32533264160156,86209500,-0.023413464914415094,23.713599967956547,0.8561214358426975,65.2943344116211,65.34224904655682,65.27037709415323,65.27037709415323,2649700,0.0008561633823096493,65.37435913085938,0.09108137059030517,226.17518615722656,227.4115720874377,226.09570882467375,227.38507964325345,63915300,-0.0038895211483221948,222.84160461425782,2.4864234700684067
2017-10-24,22.48933219909668,22.85333251953125,22.410667419433597,22.58666610717773,67375500,0.0009494297097303317,23.65713329315186,0.8796139804796475,65.1825942993164,65.23050898185946,65.15863086513001,65.190576017797,2287200,-0.0017113293720136813,65.36313934326172,0.09332932557041554,226.5726318359375,226.81106386733967,226.2105504137732,226.60796408338504,66935900,0.0017572470502340565,223.06959075927733,2.5050628372483663
2017-10-25,21.7226676940918,22.5,21.570667266845703,22.446666717529297,128911500,-0.03409014097073426,23.56737778981527,0.9352025604703597,65.12667083740234,65.13465255331317,65.05479274381453,65.0947256950203,1576700,-0.0008579508458540497,65.35271224975585,0.10161246549705027,225.4510803222656,226.3518640239672,224.3118645769734,226.2370544268499,103715300,-0.004950074969707785,223.25667673746744,2.464691148000458
2017-10-26,21.744667053222656,22.01533317565918,21.546667098999023,21.851999282836918,75352500,0.0010127374519861565,23.453000005086267,0.9414890959253709,65.0467758178711,65.16656852495228,65.03080630028502,65.15858071970415,1915600,-0.0012267634519614878,65.33829396565756,0.11306964171478481,225.7425079345703,226.34302141137255,225.6188720143284,226.06927059723475,69798000,0.0012926423412482624,223.45581919352213,2.413944871484214
2017-10-27,21.391332626342773,21.639333724975582,21.11066627502441,21.31666755676269,104695500,-0.0162492452064249,23.32202218373617,0.9460131497227655,65.19054412841797,65.19054412841797,65.07075748065658,65.10269652478503,1734400,0.00221022961921169,65.32840194702149,0.11256382567194576,227.5881805419922,227.74716215850108,225.75130818457637,226.49312357606763,85562500,0.00817600825076692,223.70662333170574,2.4401246393084617
2017-10-30,21.338666915893555,21.5853328704834,21.149999618530277,21.27866744995117,63816000,-0.002462011664685293,23.17775548299154,0.9052573168212277,65.34229278564453,65.35826231034325,65.25444516751938,65.2863903098297,1542600,0.002327770986657818,65.32516225179036,0.11063870592303997,226.74041748046875,227.4910727434564,226.44016076539512,226.49314565919596,54285700,-0.0037249872093731984,223.91356557210287,2.4248278601400557
2017-10-31,22.101999282836918,22.1299991607666,21.345333099365234,21.34866714477539,85084500,0.03577226121725596,23.080933252970382,0.8569459445621692,65.30230712890625,65.36619736196096,65.30230712890625,65.35820955960212,1977100,-0.0006119414399714529,65.32218500773112,0.10998839868228455,227.0936584472656,227.34977006698352,226.79340173304092,227.12015089409115,60304800,0.0015579091311643811,224.124924214681,2.416159097175441
2017-11-01,21.405332565307617,22.173999786376957,21.35066795349121,22.149999618530277,126859500,-0.0315205293699512,22.9635332107544,0.8362744491517247,65.34478759765625,65.40080860322524,65.2407442260055,65.2967652315745,1596000,0.0006505201824820173,65.32248306274414,0.11003879851729038,227.3939514160156,228.22408414970948,227.0230571013252,227.8796822860684,54202700,0.0013223309307852649,224.34364369710286,2.404789601531992
2017-11-02,19.950666427612305,20.57933235168457,19.5086669921875,20.0086669921875,296871000,-0.06795811899941895,22.81415545145671,0.9565176800969998,65.40882873535156,65.46484975409896,65.37681585237688,65.40882873535156,2373200,0.0009800496726628527,65.32544606526693,0.111158988013169,227.4822235107422,227.62352553855368,226.24586445564915,227.32326883593151,56449500,0.00038819016151014907,224.58502909342448,2.3413493887461096
2017-11-03,20.4060001373291,20.416667938232425,19.67533302307129,19.96666717529297,133410000,0.022822982448676532,22.71415545145671,1.045215502982467,65.46483612060547,65.46483612060547,65.34478936090926,65.44082188400075,1370500,0.0008562664450164625,65.32815017700196,0.11358553059778514,228.2417755126953,228.28592061651528,227.226168618708,227.6412350069444,59589700,0.0033389510188133187,224.85026092529296,2.2874858584165016
2017-11-06,20.185333251953125,20.5,19.93400001525879,20.46666717529297,97290000,-0.010813823575954284,22.62035547892253,1.140650914381685,65.51286315917969,65.53687129390195,65.46484688973514,65.51286315917969,1336700,0.0007336310822765313,65.3276751200358,0.11275143200502916,228.59500122070312,228.7274634735193,228.0386328082644,228.10927035956263,49652600,0.0015475944629959049,225.14228006998698,2.181832417978796
2017-11-07,20.40333366394043,20.433332443237305,20.00200080871582,20.06800079345703,79414500,0.010799941188298634,22.53324438730876,1.2071900094648231,65.53682708740234,65.53682708740234,65.46480273181805,65.4728013674416,2450800,0.00036578966430500515,65.32906138102213,0.11511356173364039,228.43603515625,229.03654863955776,227.9238118700213,228.7009596487065,57502200,-0.0006954048146470271,225.4245834350586,2.031859606395782
2017-11-08,20.292667388916016,20.459333419799805,20.08666610717773,20.36666679382324,70879500,-0.005423931052012332,22.45195554097494,1.2736674419562435,65.48885345458984,65.54487446954319,65.46484532044309,65.51286158873661,2312700,-0.0007320103054199167,65.33548940022787,0.11853772149194183,228.82460021972656,228.92175717506265,227.9768148261048,228.2594189408493,50469600,0.0017009797215696842,225.6912846883138,1.929641606913524
2017-11-09,20.19933319091797,20.297332763671875,19.753332138061523,20.166667938232425,81706500,-0.004599405105758847,22.37060000101725,1.3375868528007817,65.42477416992188,65.4567870245392,65.36074846068722,65.42477416992188,2115800,-0.0009784762030137228,65.33925018310546,0.11955058738249426,227.9944610595703,228.18874799119607,226.39599356038104,227.6058871963188,95085500,-0.003627840535323168,225.921484375,1.7666542594222754
2017-11-10,20.19933319091797,20.55733299255371,20.12333297729492,20.166667938232425,69381000,0.0,22.28591111501058,1.3926877539847813,65.16068267822266,65.2647259981204,65.16068267822266,65.24871651544599,1724400,-0.004036567111616152,65.33394165039063,0.12389455314020978,227.923828125,228.10046243297447,227.28798234714785,227.60591871137967,59984700,-0.00030980109886025176,226.12342529296876,1.6278474686021367
2017-11-13,21.02666664123535,21.1200008392334,19.94066619873047,20.0086669921875,113773500,0.040958453553772145,22.227844429016113,1.4080958922210138,65.1686782836914,65.26471684878848,65.16067354347636,65.25671210857345,1698500,0.00012270598066366212,65.32975311279297,0.12735544614624594,228.1357879638672,228.3654071944731,227.1996853399393,227.23501759478955,50228600,0.0009299591034901411,226.30034383138022,1.5436078697610234
2017-11-14,20.57999992370605,21.09000015258789,20.459999084472656,21.0,85141500,-0.021242868646299984,22.14019997914632,1.426605708713237,65.248779296875,65.248779296875,65.17675487302522,65.20076301430848,1659300,0.0012291336159204747,65.32716776529948,0.12821149918917518,227.60585021972656,227.71181999237805,226.5372587940832,227.32324619225372,61315200,-0.0023229049193481677,226.443701171875,1.4528869436925866
2017-11-15,20.753332138061523,20.832666397094727,20.100000381469727,20.40066719055176,89680500,0.008422362244803194,22.043066596984865,1.4182204741029498,65.40077209472656,65.408776835577,65.2647220294104,65.33674637957957,2859400,0.002329435117245815,65.32964884440104,0.12891319001756782,226.4666748046875,227.15550544038143,225.7513517195672,226.62562950124536,80811500,-0.005005035740247132,226.54025522867838,1.3477762993173634
2017-11-16,20.833332061767575,21.209333419799805,20.753332138061523,20.932666778564453,87331500,0.0038547989871626775,21.94788875579834,1.399665248387957,65.31275939941406,65.37678513528111,65.28074653148055,65.32876278046571,1637000,-0.001345743979673908,65.33079376220704,0.12859457896937665,228.3918609619141,228.76278219847885,227.37628114955697,227.42042624768183,67777000,0.008500968890398308,226.65682576497395,1.3517754149309729
2017-11-17,21.003332138061523,21.777999877929688,20.87666702270508,21.711332321166992,206026500,0.008160004160156609,21.854933166503905,1.3651454484820134,65.3768081665039,65.41681968614355,65.34479528729275,65.3768081665039,2257700,0.0009806470845636905,65.33646952311197,0.12666425187203195,227.72071838378903,228.3654040104017,227.64124102444453,228.0386547717808,75756800,-0.0029385573343043703,226.75956268310546,1.3095621298987046
2017-11-20,20.582666397094727,21.03333282470703,20.31666755676269,20.91933250427246,123715500,-0.02002852395999022,21.778933143615724,1.3705636362592337,65.33673095703125,65.38474717914328,65.3047181070143,65.3447356959922,1528300,-0.0006130187538460063,65.33867975870768,0.12604906498287838,228.10926818847656,228.30355514096135,227.72069428350693,227.96799308722456,48075500,0.0017062558358553748,226.8876154581706,1.2436592426237998
2017-11-21,21.187332153320312,21.215333938598636,20.58066749572754,20.724000930786133,108919500,0.02937742586698744,21.69497756958008,1.32482721152645,65.3927993774414,65.4568251239425,65.31277024723066,65.4088088669823,1925700,0.0008581454809397648,65.3416961669922,0.12623126560537637,229.60171508789065,229.7871891712757,228.0739390287605,228.88639205371356,69176800,0.006542684176168434,227.04569346110026,1.2778872492857623
2017-11-22,20.84000015258789,21.161333084106445,20.78933334350586,21.118000030517575,73764000,-0.016393380639855182,21.60164426167806,1.280980098687022,65.52886962890625,65.53687437613442,65.40082420242115,65.40882894964932,1631900,0.0020808139850301277,65.3481814066569,0.1307555333402559,229.39865112304688,229.74305299483328,229.23085661222896,229.6105907364539,45033400,-0.0008844183274765438,227.1852274576823,1.2991917825605002
2017-11-24,21.036666870117188,21.0939998626709,20.733333587646484,20.91933250427246,48661500,0.009436982537875505,21.51246649424235,1.2207037077188356,65.51286315917969,65.52886654705026,65.472845530754,65.49685366547628,837000,-0.0002442659215274867,65.35226949055989,0.13399236788249624,229.92845153808597,230.03444827298847,229.7518442144612,229.8931462437248,27856500,0.0023095184406942693,227.35360616048177,1.316949448531393
2017-11-27,21.12066650390625,21.1560001373291,20.63400077819824,20.88333320617676,68338500,0.003993010599430358,21.42633317311605,1.1497917083412974,65.48885345458984,65.53686972288337,65.45684057378327,65.52086633539642,1516900,-0.00036648840291875207,65.35103225708008,0.13249618280383313,229.81365966796875,230.2728710316625,229.6105329558284,229.97261433802365,52274900,-0.0004992503944132309,227.5090342203776,1.3231515435318912
2017-11-28,21.170000076293945,21.333332061767575,20.92799949645996,21.09066772460937,74242500,0.0023357961917807035,21.352888743082683,1.0899491303300175,65.48885345458984,65.58488599117689,65.48885345458984,65.54487446954319,1846700,0.0,65.35192540486653,0.1333579218207748,232.14512634277344,232.17161879356416,230.18460413242573,230.2817610857325,98971700,0.01014503088359997,227.73216908772787,1.5147057419607959
2017-11-29,20.502666473388672,21.200000762939453,20.082000732421875,21.15333366394043,131511000,-0.031522607487023624,21.24575538635254,1.0041772553049346,65.32877349853516,65.37679586122928,65.30476537010372,65.34478298804362,1837400,-0.0024443847710006184,65.34721527099609,0.13152372972557771,232.0038299560547,232.8163100511708,231.55345828160995,232.2775942711172,77512100,-0.0006086554085573681,227.94529673258464,1.6496233299913814
2017-11-30,20.59000015258789,20.71333312988281,20.30266761779785,20.570667266845703,65274000,0.004259625415678148,21.13286647796631,0.8676683807670686,65.23268127441406,65.36873128154704,65.19266369310405,65.35272791251843,3044100,-0.0014709020080294621,65.3427619934082,0.13310818650996042,234.0349884033203,234.95341124245897,232.85161413124632,232.9310914759444,127894400,0.00875484877835997,228.21876881917316,1.9412598528670681
2017-12-01,20.435333251953125,20.6879997253418,20.33666610717773,20.362667083740234,64393500,-0.00751174839672486,21.032244237264,0.7572124165414993,65.40753936767578,65.60802839822254,65.23912931622925,65.35942395824524,2384800,0.0026805289901568052,65.34307378133138,0.13325336140590888,233.5491943359375,234.2998494333851,230.28167648616747,233.81414569711967,164390900,-0.0020757326530408404,228.47398834228517,2.119974866047537
2017-12-04,20.34666633605957,20.551332473754883,20.040666580200195,20.433332443237305,87526500,-0.004338902370729869,20.943577575683594,0.6685952953472247,65.41560363769531,65.42362491735243,65.32738791679812,65.36748819664,1834000,0.00012329266774879777,65.34897791544596,0.13238035167030843,233.2666473388672,235.61571595030827,233.2136354993189,235.18299704040143,94040600,-0.001209796496509874,228.6809321085612,2.2744096764141086
2017-12-05,20.24666786193848,20.53333282470703,20.06666755676269,20.13333320617676,69697500,-0.004914735046490981,20.869533157348634,0.6147865143486528,65.4957504272461,65.5037717010673,65.36744063830298,65.43159247355493,1763900,0.0012251937625566978,65.35569178263346,0.1346023703579994,232.42770385742188,234.15860666246056,232.29524161862443,232.42770385742188,77994500,-0.0035964999326567604,228.88934936523438,2.322837482164319
2017-12-06,20.88400077819824,20.892667770385746,20.0,20.00666618347168,107929500,0.03147841020585296,20.81602210998535,0.5334167258549211,65.56795501708984,65.64012815408027,65.55191246324202,65.55993374016593,1509300,0.0011024316749215224,65.36853713989258,0.1358953693549545,232.47186279296875,232.90460873294668,232.0038115542818,232.52484769164204,75898600,0.00018998998318187077,229.08599039713542,2.3691904377133026
2017-12-07,20.74933242797852,21.242000579833984,20.73666763305664,20.799999237060547,71709000,-0.006448398065580729,20.78357760111491,0.5052254741803789,65.47972869873047,65.60002335929865,65.41557073063537,65.47972869873047,1641000,-0.0013455706882482543,65.38030573527018,0.12935759715544207,233.20486450195312,233.52277389266536,232.2069373300904,233.20486450195312,77218600,0.0031530771086785148,229.34444986979167,2.381880959438913
2017-12-08,21.0086669921875,21.131999969482425,20.750667572021484,20.97333335876465,52027500,0.01249845338924227,20.75904426574707,0.47384146831510476,65.45568084716797,65.50379627126462,65.41558058145975,65.44765957033802,1368300,-0.00036725643249291284,65.39393590291341,0.11358332926289812,234.47653198242188,234.4853448308561,233.16950840287237,234.1674354726614,76563900,0.005453005807510181,229.63558400472004,2.4589657120188995
2017-12-11,21.92733383178711,21.93400001525879,20.916667938232425,20.97533226013184,119070000,0.04372799282987505,20.776910972595214,0.5074201733896503,65.40753936767578,65.5198127353068,65.39150293734549,65.48773987464621,1780800,-0.0007354820677000218,65.40116907755534,0.10689687001739401,235.1830596923828,235.24488439615504,234.45008389966563,235.1830596923828,83077500,0.0030132128959239335,229.8887466430664,2.6261860685717022
2017-12-12,22.735332489013672,22.762666702270508,22.00200080871582,22.030000686645508,130998000,0.036848923969736935,20.823466491699218,0.6136831807545362,65.39956665039062,65.39956665039062,65.32738737096706,65.39154537080054,2962800,-0.00012189294020581443,65.40307820638021,0.10631898824852291,235.5980529785156,236.0749439087109,235.21831897419509,235.9777869828361,85195800,0.0017645543291919807,230.18400115966796,2.7547932531772537
2017-12-13,22.601999282836918,22.947999954223636,22.433332443237305,22.728666305541992,93322500,-0.0058645813181392725,20.840133158365884,0.6550020742713535,65.583984375,65.64012107052619,65.40755301236311,65.45567455027194,2095400,0.002819861568735149,65.41246744791667,0.10950288717560198,235.57156372070312,236.2868866503672,235.4832465916055,235.845327955483,102905400,-0.00011243411173222917,230.4665980021159,2.8596929734700476
2017-12-14,22.525999069213867,23.16266632080078,22.459999084472656,22.733999252319336,86998500,-0.00336254384720569,20.877488708496095,0.7173378511403158,65.6080322265625,65.61605350141552,65.45566471499502,65.49575885238013,1998800,0.0003666726227702366,65.4212422688802,0.11433325197696292,234.6090087890625,235.9866699947009,234.5560238927386,235.87186040246291,100666700,-0.004086040422017323,230.70709991455078,2.895541448747939
2017-12-15,22.89666748046875,22.926666259765625,22.38400077819824,22.80266761779785,103998000,0.016455137466531822,20.97568874359131,0.7845802777268623,65.61604309082031,65.62406436440068,65.49574846087079,65.56792768621611,2781800,0.00012210188274131006,65.4281494140625,0.11969108045844276,236.56272888183597,237.03317259104136,235.5685857294297,235.6218414634251,144610300,0.008327557849792777,231.00978342692056,3.018795670370373
2017-12-18,22.591333389282227,23.115333557128903,22.505332946777344,22.99333381652832,82143000,-0.013335307046188238,21.04853318532308,0.8299977832552278,65.51181030273438,65.5920047068401,65.47973131740392,65.5920047068401,1946900,-0.0015885259637138383,65.42971522013346,0.12049214667423687,238.06283569335935,238.41788296003733,237.86755563343095,237.97406710459737,83653600,0.006341264402105695,231.33715209960937,3.2331753512614285
2017-12-19,22.07333374023437,22.766000747680664,22.020000457763672,22.68400001525879,102375000,-0.02292913127888252,21.111466534932454,0.8338584421258941,65.31130981445312,65.41556190971943,65.24715185500935,65.41556190971943,3307700,-0.0030605243139324445,65.42299677530924,0.12131243507285243,237.1484832763672,238.355648928168,237.0774575978145,238.3112781953422,82382900,-0.003840802846564073,231.6222681681315,3.35776355237212
2017-12-20,21.93199920654297,22.206666946411133,21.66933250427246,22.179332733154297,89307000,-0.006402953688585011,21.162422053019206,0.8357982948619521,65.18301391601562,65.2551931721691,65.15895620344502,65.18301391601562,2325500,-0.0019643749115120235,65.41120300292968,0.1269328007106446,237.02430725097656,238.17821770100736,236.7225157038665,238.12496196259804,76751500,-0.0005236214192688715,231.9085439046224,3.441802042349961
2017-12-21,22.11066627502441,22.24933242797852,21.81399917602539,21.9726676940918,65778000,0.008146410493583334,21.223022015889487,0.8364689363931689,65.22309875488281,65.26319289353617,65.1749772226825,65.2070562046693,3103400,0.0006149583527823577,65.40234451293945,0.1305486527267443,237.512451171875,238.23145768784872,237.2639154078672,237.65447547821756,67032300,0.0020594677675043194,232.19813893636066,3.5375383375485425
2017-12-22,21.68000030517578,22.06133270263672,21.65466690063477,21.96733283996582,63237000,-0.01947774727779672,21.272377586364748,0.8174506067830675,65.25517272949219,65.27923043452617,65.21507247547574,65.23110890601848,2566700,0.0004917579081900048,65.3966911315918,0.1331894157860093,237.4503326416016,237.5657290811438,236.908863291834,237.53021623320012,78720900,-0.00026153799502681707,232.51333465576172,3.5711744807113988
2017-12-26,21.152666091918945,21.59600067138672,21.10533332824707,21.588666915893555,65676000,-0.02432353347942262,21.304155349731445,0.7924460412683642,65.3202896118164,65.35245198817891,65.26400698676854,65.31225361848533,1696400,0.0009978807748185492,65.40201136271159,0.12645446914456365,237.166259765625,237.38816763792423,236.8999811542112,237.04197835472303,45244400,-0.0011963465067255097,232.82141571044923,3.5602404595913377
2017-12-27,20.775999069213867,21.178667068481445,20.71666717529297,21.06666755676269,70681500,-0.01780707079988264,21.295799763997397,0.7967824459760928,65.52130126953125,65.54542151873429,65.32029101371106,65.39265789566635,1708000,0.0030773234305820907,65.41376546223958,0.12025436269452205,237.2816619873047,237.6455941573656,237.00649838600373,237.33491771088785,57751000,0.0004865878552613445,233.12627817789715,3.536677320067623
2017-12-28,21.02400016784668,21.05466651916504,20.63599967956543,20.78333282470703,64744500,0.011936903626468931,21.310599772135415,0.7870928640416586,65.48110961914062,65.50522987081906,65.43286298143694,65.49718774214398,2235000,-0.0006134134947243242,65.4215098063151,0.11669113304627358,237.76983642578125,237.8142342520918,237.3970463796031,237.7876063916505,45116100,0.0020573626903483966,233.46507771809897,3.475919436931264
2017-12-29,20.75666618347168,21.0939998626709,20.666667938232425,21.07866668701172,56658000,-0.012715657450566908,21.310710906982422,0.7870116976799815,65.5856704711914,65.5856704711914,65.49722540794342,65.52938780679271,2531500,0.0015968094105145436,65.4276730855306,0.12038256350816075,236.87338256835935,238.37348230911783,236.6781295991047,238.3557394269228,96007400,-0.003770258965130502,233.811967976888,3.2663771721611465
2018-01-02,21.368667602539062,21.474000930786133,20.733333587646484,20.799999237060547,65283000,0.029484572024129463,21.328555425008137,0.781866700171229,65.40071868896484,65.52936824595953,65.30423765556733,65.48916372581157,3104500,-0.0028200029198116594,65.43060506184896,0.11854438656418238,238.56874084472656,238.60425369428268,237.35268985901092,237.74324993902627,86655700,0.007157234206667251,234.1511973063151,3.2120699471588168
2018-01-03,21.149999618530277,21.683332443237305,21.036666870117188,21.399999618530277,67822500,-0.010233112708571634,21.333444341023764,0.7802198079525323,65.4570083618164,65.47308648948533,65.36052119275715,65.47308648948533,2216700,0.0008606889034241672,65.4332784016927,0.11819315020604818,240.07769775390625,240.22860703084456,238.7373654934669,238.7373654934669,90070400,0.006325040337794352,234.56309661865234,3.1507356781580413
2018-01-04,20.974666595458984,21.23666763305664,20.3786678314209,20.857999801635746,149194500,-0.008289977599700626,21.34651101430257,0.7704337632705198,65.4248275756836,65.4248275756836,65.32834043375502,65.39266519504073,2152400,-0.000491632400230313,65.43621495564778,0.11679783725396163,241.08958435058597,241.57779794002124,240.13983921053205,240.72567926483583,80636400,0.00421482964118125,234.995773824056,3.125058773966411
2018-01-05,21.10533332824707,21.14933204650879,20.799999237060547,21.107999801635746,68868000,0.006229740634655645,21.343777720133463,0.77116307062964,65.3364028930664,65.41680580251888,65.28815623991589,65.408763671269,4257400,-0.0013515462843963766,65.43433507283528,0.11796870208149575,242.6961975097656,242.8204518240178,241.3913782241296,241.8884496578613,83524000,0.006663967518577341,235.43225657145183,3.2573466963614446
2018-01-08,22.42733383178711,22.468000411987305,21.03333282470703,21.06666755676269,147891000,0.06263821959024418,21.396688842773436,0.7896397337886017,65.34441375732422,65.3926603919182,65.29617325707665,65.3926603919182,2587300,0.0001226095086825918,65.42818654378256,0.11767822197069816,243.1400909423828,243.29985814964445,242.3057149644119,242.5986215110582,57319200,0.0018290086007604067,235.8903045654297,3.344635408962499
2018-01-09,22.246000289916992,22.58666610717773,21.82666778564453,22.3439998626709,107199000,-0.00808538113492141,21.436999956766766,0.8014074021470533,65.15145874023438,65.31227066401644,65.13538061503,65.28010827926002,2725200,-0.0029528923131277862,65.41613972981771,0.12685195418279413,243.6903839111328,244.32059475427596,243.2820538767662,243.56610248631696,57254000,0.002263275326652714,236.34903564453126,3.441108054999564
2018-01-10,22.31999969482422,22.46666717529297,22.0,22.14666748046875,64648500,0.003326413914539472,21.476977729797362,0.8148838697923066,65.15947723388672,65.16751936074552,64.98258724906583,65.03082774152773,3411400,0.00012307466029759517,65.40516052246093,0.13437251249876425,243.31759643554688,243.5839021976556,242.252454652221,242.9270363218165,69574300,-0.0015297586618021608,236.79916687011718,3.4399612641911865
2018-01-11,22.530000686645508,22.98733329772949,22.21733283996582,22.34933280944824,99682500,0.009408646715617364,21.52231108347575,0.8348033961278198,65.15947723388672,65.22380198006621,65.09515248770722,65.13535698765577,3381600,0.0,65.39418131510416,0.14060983839034127,245.09278869628903,245.09278869628903,243.7080858179884,243.87673795853183,62361500,0.007295782494762593,237.2307556152344,3.6421984451085807
2018-01-12,22.4146671295166,22.694000244140625,22.244667053222656,22.57533264160156,72376500,-0.005119110235858537,21.586044438680013,0.8272257449569521,65.15145874023438,65.22382563952321,65.0790979752932,65.12733848525399,2829100,-0.00012305951478952526,65.38827082316081,0.14703397699585855,246.69064331054688,246.8592684322936,245.05737695061163,245.35919560225852,90816100,0.00651938648524597,237.7203160603841,3.893767417609474
2018-01-16,22.67066764831543,23.0,22.31999969482422,22.502666473388672,97114500,0.011421116241414841,21.655400021870932,0.8280589671635383,65.19969177246094,65.28010079230371,65.15145126803284,65.24793841123599,4300500,0.000740321600762206,65.38717117309571,0.14835516507413338,245.84732055664065,248.61672676066897,245.1460840215289,247.95988805771424,106555100,-0.0034185437379746775,238.1140604654948,4.100028758588213
2018-01-17,23.143999099731445,23.26666641235352,22.649999618530277,22.697999954223636,106552500,0.02087858455510405,21.74568888346354,0.8380513085193165,65.12740325927734,65.2238905095103,65.11132511808206,65.15956567602166,3674600,-0.0011087247687592283,65.37783330281576,0.15566509432877765,248.1906280517578,248.58118807463973,245.84729500282955,246.7881822156733,113258800,0.009531555966571181,238.60210825602215,4.398472818748688
2018-01-18,22.971332550048828,23.48666763305664,22.916000366210938,23.044666290283203,85287000,-0.007460532163804823,21.833177757263183,0.8238446265832181,64.99870300292969,65.04694965767202,64.96654674556677,64.98262487424823,2528400,-0.0019761306286892877,65.36393661499024,0.17011524230787206,247.7735290527344,248.50136646930332,247.27643037278884,248.07532058416447,100728000,-0.0016805590214971078,239.0856709798177,4.585145280206545
2018-01-19,23.334667205810547,23.37266731262207,22.84000015258789,23.0,73324500,0.015816873268893028,21.936111068725587,0.8116071329972522,64.86199188232422,64.96652114778902,64.84591375997778,64.94239476274952,2148300,-0.0021032899779447334,65.3428113301595,0.1912231029608244,248.90081787109372,248.90081787109372,247.77353532032168,248.35934842720613,140920100,0.004549674142629634,239.63477478027343,4.743948205660137
2018-01-22,23.437332153320312,23.85533332824707,23.280000686645508,23.293333053588867,93156000,0.004399674810198428,22.02122211456299,0.8311166146925193,64.81378936767578,64.93439682617388,64.81378936767578,64.91027656134429,5473200,-0.0007431550165140077,65.31767247517904,0.20932054895310606,250.92453002929688,250.92453002929688,248.63442578031203,248.68770858717437,91322400,0.008130596658992184,240.24986368815104,4.973888811163704
